,StreetNum,StreetName,ZipCode,Lat,Long,PickupType,Grade,Geocode,NeighborhoodSafetyScore,MaxWalk,AssignedSchool,CurrentSchoolStart,CurrentSchoolEnd,SchoolAddress,SchoolLat,SchoolLong,StopFlex,NewLat,NewLong
117,1,PRESCOTT ST,2128,42.380951,-71.031366,D2D,2,25025050901,4,0.4,Jackie Jensen School,8:30:00 AM,3:10:00 PM,"28 Walker St, 02129",42.379137,-71.067343,0.0,42.380951000000003,-71.031366000000006
118,2,HAWTHORNE PL,2114,42.364249,-71.066169,Corner,5,25025020301,4,0.5,Wes Ferrell School,8:30:00 AM,3:10:00 PM,"20 Child St, 02130",42.307318,-71.114485,0.5,42.366790000000002,-71.059159999999991
119,2,ALDIE ST,2134,42.35947,-71.1367,Corner,0,25025000100,5,0.3,Jimmy Piersall School,8:30:00 AM,4:00:00 PM,"35 Baker St, 02132",42.271834,-71.162543,0.3,42.358740000000004,-71.133269999999996
120,2,ANDRIA RD,2136,42.26498,-71.10863,Corner,4,25025140400,3,0.5,Rick Burleson School,7:30:00 AM,3:00:00 PM,"35 Sunnyside St, 02136",42.251551,-71.133338,0.5,42.261130000000001,-71.115830000000003
121,2,LAROSE PL,2135,42.34523,-71.1473,D2D,6,25025000401,1,0.5,Jason Varitek School,9:30:00 AM,5:00:00 PM,"205 Roxbury St, 02119",42.330591,-71.091208,0.0,42.345230000000001,-71.147300000000001
122,2,HOWE TE,2125,42.310917,-71.064114,D2D,0,25025091500,6,0.3,Curt Gowdy School,7:30:00 AM,3:00:00 PM,"95 G St, 02127",42.332875,-71.044888,0.0,42.310916999999996,-71.064114000000004
123,2,HAWTHORNE PL,2114,42.363922,-71.06615,Corner,3,25025020301,4,0.5,Curt Gowdy School,7:30:00 AM,3:00:00 PM,"95 G St, 02127",42.332875,-71.044888,0.5,42.366790000000002,-71.059159999999991
124,2,AVERY ST,2111,42.353067,-71.062842,D2D,4,25025070101,7,0.3,Don Zimmer School,9:30:00 AM,5:00:00 PM,"67 Alleghany St, 02120",42.330669,-71.099301,0.0,42.353066999999996,-71.062842000000003
125,2,KEMP ST,2127,42.32674,-71.05648,Corner,5,25025061101,6,0.5,Haywood Sullivan School,9:30:00 AM,4:10:00 PM,"20 Warren St, 02135",42.350354,-71.145582,0.5,42.320190000000004,-71.057149999999993
126,2,HAWTHORNE PL,2114,42.363922,-71.06615,D2D,6,25025020301,4,0.5,John Valentin School,9:30:00 AM,5:00:00 PM,"426 Beech St, 02131",42.277735,-71.135332,0.0,42.363921999999995,-71.066149999999993
127,2,HAWTHORNE PL,2114,42.363922,-71.06615,Corner,5,25025020301,4,0.4,Rico Petrocelli School,8:30:00 AM,4:00:00 PM,"200 Heath St, 02130",42.326009,-71.106552,0.4,42.360009999999996,-71.070569999999989
128,2,HAWTHORNE PL,2114,42.363922,-71.06615,D2D,6,25025020301,4,0.4,Cecil Hughson School,8:30:00 AM,4:00:00 PM,"18 Croftland Av, 02124",42.281235,-71.069592,0.0,42.363921999999995,-71.066149999999993
129,2,AVERY ST,2111,42.353067,-71.062842,Corner,0,25025070101,7,0.3,Frank Sullivan School,9:30:00 AM,4:10:00 PM,"174 Ipswich St, 02215",42.346182,-71.094974,0.3,42.352038,-71.057541999999998
130,2,FOWLE ST,2131,42.28163,-71.12039,Corner,0,25025110401,4,0.3,Everett Scott School,9:30:00 AM,5:00:00 PM,"25 Glen Rd, 02130",42.308935,-71.103466,0.3,42.277879999999996,-71.121719999999996
131,2,AVERY ST,2111,42.353067,-71.062842,Corner,6,25025070101,7,0.5,John Taylor School,9:30:00 AM,5:00:00 PM,"450 Poplar St, 02131",42.274604,-71.127316,0.5,42.350850000000001,-71.056820000000002
132,2,CHISHOLM RD,2131,42.27544,-71.1269,Corner,5,25025110403,2,0.5,Tom Yawkey School,7:30:00 AM,2:10:00 PM,"70 Worcester St, 02118",42.338748,-71.077747,0.5,42.277879999999996,-71.121719999999996
133,2,TIVERTON RD,2126,42.27941,-71.08257,Corner,5,25025101002,5,0.5,Carl Yastrzemski School,7:30:00 AM,3:00:00 PM,"11 Charles St, 02122",42.300881,-71.061732,0.5,42.284140000000001,-71.089780000000005
134,2,WOODLAWN ST,2130,42.299744,-71.113309,Corner,6,25025110103,3,0.5,Dom DiMaggio School,8:30:00 AM,4:00:00 PM,"60 Washington St, 02121",42.307152,-71.081162,0.5,42.300965000000005,-71.108558000000002
135,2,AVERY ST,2111,42.353067,-71.062842,D2D,3,25025070101,7,0.5,Tris Speaker School,7:30:00 AM,2:10:00 PM,"40 Pershing Rd, 02130",42.318999,-71.114084,0.0,42.353066999999996,-71.062842000000003
136,2,HESTIA PK,2119,42.32291,-71.08507,Corner,5,25025081700,7,0.5,Frank Sullivan School,9:30:00 AM,4:10:00 PM,"174 Ipswich St, 02215",42.346182,-71.094974,0.5,42.322949999999999,-71.081859999999992
137,2,RED PINE RD,2136,42.25129,-71.11326,D2D,5,25025140202,2,0.5,Tom Yawkey School,7:30:00 AM,2:10:00 PM,"70 Worcester St, 02118",42.338748,-71.077747,0.0,42.251290000000004,-71.113259999999997
138,2,HOWE TE,2125,42.310917,-71.064114,Corner,4,25025091500,6,0.3,Tim Wakefield School,9:30:00 AM,4:10:00 PM,"85 Olney St, 02121",42.306015,-71.073605,0.3,42.30697,-71.065899999999999
139,2,LUDLOW ST,2129,42.3798,-71.06786,D2D,3,25025040300,3,0.5,Joe Castiglione School,7:30:00 AM,2:10:00 PM,"140 Russett Rd, 02132",42.29256,-71.152211,0.0,42.379800000000003,-71.067859999999996
140,2,HAWTHORNE PL,2114,42.363922,-71.06615,D2D,0,25025020301,4,0.3,Ted Williams School,7:30:00 AM,2:10:00 PM,"131 Walnut Ave, 02119",42.320827,-71.086945,0.0,42.363921999999995,-71.066149999999993
141,2,CHARLES ST,2122,42.30055,-71.0605,D2D,5,25025092000,6,0.4,Joe Dobson School,8:30:00 AM,4:00:00 PM,"61 School St, 02119",42.313946,-71.097867,0.0,42.300550000000001,-71.060500000000005
142,2,SOUTHMERE RD,2126,42.27086,-71.08491,D2D,0,25025100900,5,0.3,Ellis Burks School,7:30:00 AM,2:10:00 PM,"90 Warren Ave, 02116",42.344252,-71.07349,0.0,42.270859999999999,-71.084909999999994
143,2,AVERY ST,2111,42.353067,-71.062842,Corner,0,25025070101,7,0.3,John Harrington School,8:30:00 AM,4:00:00 PM,"154 Ruskindale Rd, 02126",42.26739,-71.104443,0.3,42.352038,-71.057541999999998
144,2,CLARENDON ST,2116,42.34424,-71.07242,D2D,2,25025070600,4,0.4,George Lewis School,8:30:00 AM,3:10:00 PM,"10 Fenwood Rd, 02115",42.33392,-71.106364,0.0,42.344239999999999,-71.072419999999994
145,2,GOODWIN CT,2127,42.32952,-71.05398,D2D,4,25025061200,6,0.5,Dennis Eckersley School,7:30:00 AM,2:10:00 PM,"75 Malcolm X Blvd, 02120",42.332063,-71.090845,0.0,42.329520000000002,-71.05398000000001
146,2,CLARENDON ST,2116,42.34424,-71.07242,Corner,0,25025070600,4,0.3,Bill Lee School,8:30:00 AM,3:10:00 PM,"25 Warren St, 02135",42.349138,-71.145516,0.3,42.341250000000002,-71.070390000000003
147,2,JOANNE TE,2124,42.28044,-71.05926,D2D,6,25025100800,4,0.4,Dick Radatz School,8:30:00 AM,4:00:00 PM,"1205 VFW Pkwy, 02132",42.282206,-71.174549,0.0,42.280440000000006,-71.059259999999995
148,2,AVERY ST,2111,42.353067,-71.062842,Corner,4,25025070101,7,0.5,Smoky Wood School,9:30:00 AM,5:00:00 PM,"302 Walnut Ave, 02119",42.316916,-71.092292,0.5,42.350850000000001,-71.056820000000002
149,2,NEWSOME PK,2130,42.31212,-71.117712,Corner,4,25025120103,1,0.5,Dwight Evans School,8:30:00 AM,3:10:00 PM,"90 Warren Ave, 02116",42.344252,-71.07349,0.5,42.308593000000002,-71.118949999999998
150,2,PHILLIPS ST,2114,42.36023,-71.06649,Corner,6,25025020200,2,0.5,Dick Bresciani School,7:30:00 AM,3:00:00 PM,"20 Church St, 02116",42.348816,-71.068212,0.5,42.356884000000001,-71.059128999999999
151,2,HAWTHORNE PL,2114,42.363922,-71.06615,D2D,2,25025020301,4,0.4,Cecil Hughson School,8:30:00 AM,4:00:00 PM,"18 Croftland Av, 02124",42.281235,-71.069592,0.0,42.363921999999995,-71.066149999999993
152,2,GOODWIN PL,2114,42.35983,-71.06902,D2D,5,25025020200,2,0.5,Dick O'Connell School,8:30:00 AM,4:00:00 PM,"612 Metropolitan Av, 02136",42.265228,-71.117446,0.0,42.359830000000002,-71.069019999999995
153,2,MYRTLE ST,2114,42.35926,-71.06456,Corner,1,25025020302,4,0.4,John Harrington School,8:30:00 AM,4:00:00 PM,"154 Ruskindale Rd, 02126",42.26739,-71.104443,0.4,42.356884000000001,-71.059128999999999
154,2,ROLLINS ST,2118,42.34179,-71.06803,D2D,1,25025071201,6,0.2,Mo Vaughn School,9:30:00 AM,4:10:00 PM,"30 Athol St, 02134",42.360776,-71.133959,0.0,42.341790000000003,-71.068030000000007
155,2,EMELIA TE,2132,42.28934,-71.15371,Corner,1,25025130200,2,0.2,Dave Ferriss School,8:30:00 AM,4:00:00 PM,"150 Newbury St, 02116",42.350546,-71.07797,0.2,42.291319999999999,-71.153719999999993
156,2,JEFFERS ST,2131,42.27271,-71.1289,Corner,6,25025140105,2,0.5,Joe Castiglione School,7:30:00 AM,2:10:00 PM,"140 Russett Rd, 02132",42.29256,-71.152211,0.5,42.269690000000004,-71.120469999999997
157,2,HAWTHORNE PL,2114,42.363922,-71.06615,D2D,0,25025020301,4,0.3,Dick Williams School,7:30:00 AM,2:10:00 PM,"1205 VFW Pkwy, 02132",42.282206,-71.174549,0.0,42.363921999999995,-71.066149999999993
158,2,HAWTHORNE PL,2114,42.363922,-71.06615,Corner,0,25025020301,4,0.3,George Scott School,9:30:00 AM,5:00:00 PM,"152 Arlington St, 02116",42.34842,-71.068867,0.3,42.361727999999999,-71.063264000000004
159,2,AVERY ST,2111,42.353067,-71.062842,Corner,0,25025070101,7,0.2,Tom Yawkey School,7:30:00 AM,2:10:00 PM,"70 Worcester St, 02118",42.338748,-71.077747,0.2,42.353650000000002,-71.063850000000002
160,2,BUNKER HILL CT,2129,42.38076,-71.06688,Corner,1,25025040600,3,0.4,Lefty Grove School,7:30:00 AM,3:00:00 PM,"150 Norfolk Ave, 02119",42.326126,-71.071284,0.4,42.380470000000003,-71.065349999999995
161,2,MURRAY AV,2119,42.32199,-71.07771,Corner,4,25025081800,7,0.5,Ned Martin School,8:30:00 AM,4:00:00 PM,"50 Beechcroft St, 02135",42.351069,-71.161468,0.5,42.323819999999998,-71.074209999999994
162,2,COMMONWEALTH AV,2116,42.35315,-71.07177,D2D,5,25025010702,7,0.5,John Harrington School,8:30:00 AM,4:00:00 PM,"154 Ruskindale Rd, 02126",42.26739,-71.104443,0.0,42.353149999999999,-71.071770000000001
163,2,HAWTHORNE PL,2114,42.363922,-71.06615,Corner,0,25025020301,4,0.3,Reggie Smith School,9:30:00 AM,5:00:00 PM,"40 Gordon Ave, 02136",42.256769,-71.127075,0.3,42.361727999999999,-71.063264000000004
164,2,LOTHIAN RD,2135,42.34022,-71.15401,D2D,5,25025000502,2,0.4,Sr. Kennedy School,8:30:00 AM,3:10:00 PM,"160 Harrishof St, 02119",42.317688,-71.091564,0.0,42.340220000000002,-71.15401
165,2,HOPKINS RD,2130,42.3093,-71.133,D2D,1,25025120105,1,0.2,Jimmy Piersall School,8:30:00 AM,4:00:00 PM,"35 Baker St, 02132",42.271834,-71.162543,0.0,42.3093,-71.132999999999996
166,2,HAWTHORNE PL,2114,42.363922,-71.06615,Corner,3,25025020301,4,0.3,Mo Vaughn School,9:30:00 AM,4:10:00 PM,"30 Athol St, 02134",42.360776,-71.133959,0.3,42.361727999999999,-71.063264000000004
167,2,ELM ST,2122,42.29991,-71.05426,D2D,0,25025092101,6,0.2,Rico Petrocelli School,8:30:00 AM,4:00:00 PM,"200 Heath St, 02130",42.326009,-71.106552,0.0,42.299909999999997,-71.054259999999999
168,2,MEADOWBANK AV,2126,42.27104,-71.08122,D2D,4,25025100900,5,0.5,Bob Stanley School,9:30:00 AM,5:00:00 PM,"11 Charles St, 02122",42.300881,-71.061732,0.0,42.271039999999999,-71.081220000000002
169,2,KERNA RD,2132,42.25907,-71.16134,D2D,4,25025130404,3,0.3,George Digby School,8:30:00 AM,4:00:00 PM,"110 The Fenway, 02115",42.341466,-71.091512,0.0,42.259070000000001,-71.161339999999996
170,2,CHESTNUT ST,2129,42.373698,-71.059171,D2D,6,25025040100,2,0.5,Jimmie Foxx School,7:30:00 AM,3:00:00 PM,"50 Burke St, 02127",42.337285,-71.085266,0.0,42.373697999999997,-71.059170999999992
171,2,HAWTHORNE PL,2114,42.363922,-71.06615,D2D,4,25025020301,4,0.5,Harry Hooper School,7:30:00 AM,2:10:00 PM,"9 Peacevale Rd, 02124",42.285125,-71.076013,0.0,42.363921999999995,-71.066149999999993
172,2,HAWTHORNE PL,2114,42.363922,-71.06615,Corner,2,25025020301,4,0.4,Dom DiMaggio School,8:30:00 AM,4:00:00 PM,"60 Washington St, 02121",42.307152,-71.081162,0.4,42.360009999999996,-71.070569999999989
173,2,HAWTHORNE PL,2114,42.363922,-71.06615,Corner,4,25025020301,4,0.5,Johnny Pesky School,8:30:00 AM,4:00:00 PM,"236 Beech St, 02131",42.281233,-71.141075,0.5,42.366790000000002,-71.059159999999991
174,2,STORY ST,2127,42.33346,-71.04378,Corner,0,25025060400,2,0.3,Haywood Sullivan School,9:30:00 AM,4:10:00 PM,"20 Warren St, 02135",42.350354,-71.145582,0.3,42.335709999999999,-71.041420000000002
175,2,HAWTHORNE PL,2114,42.363922,-71.06615,D2D,3,25025020301,4,0.5,Luis Tiant School,9:30:00 AM,5:00:00 PM,"6 Shirley St, 02119",42.323526,-71.072897,0.0,42.363921999999995,-71.066149999999993
176,2,LOVIS ST,2127,42.33692,-71.05089,Corner,0,25025060800,4,0.3,Jimmie Foxx School,7:30:00 AM,3:00:00 PM,"50 Burke St, 02127",42.337285,-71.085266,0.3,42.334690000000002,-71.046009999999995
177,2,CLARENDON ST,2116,42.34424,-71.07242,Corner,5,25025070600,4,0.5,Carl Yastrzemski School,7:30:00 AM,3:00:00 PM,"11 Charles St, 02122",42.300881,-71.061732,0.5,42.337429999999998,-71.075209999999998
178,2,COLLISTON RD,2135,42.339683,-71.144886,Corner,3,25025000504,2,0.5,Joe Cronin School,7:30:00 AM,2:10:00 PM,"35 Brookford St, 02125",42.318206,-71.075627,0.5,42.338000000000001,-71.152619999999999
179,3,BUNKER HILL CT,2129,42.380716,-71.066923,Corner,5,25025040600,3,0.5,Joe Morgan School,8:30:00 AM,3:10:00 PM,"195 Leyden St, 02128",42.388404,-71.004216,0.5,42.380470000000003,-71.065349999999995
180,3,ODONNELL SQ,2122,42.29019,-71.0481,Corner,5,25025100603,4,0.4,Lefty Grove School,7:30:00 AM,3:00:00 PM,"150 Norfolk Ave, 02119",42.326126,-71.071284,0.4,42.289970000000004,-71.049730000000011
181,3,BUTTONWOOD CT,2125,42.32056,-71.05536,Corner,2,25025090700,6,0.4,Jerry Remy School,8:30:00 AM,4:00:00 PM,"315 Mt Vernon St, 02125",42.317753,-71.043822,0.4,42.316949999999999,-71.056919999999991
182,3,WIGGLESWORTH ST,2120,42.33403,-71.10291,D2D,3,25025080900,3,0.5,Joe Mooney School,8:30:00 AM,3:10:00 PM,"77 Lawrence Ave, 02121",42.311055,-71.076481,0.0,42.334029999999998,-71.102909999999994
183,3,CARLSON CI,2132,42.29417,-71.14954,Corner,0,25025110601,1,0.3,Dick Williams School,7:30:00 AM,2:10:00 PM,"1205 VFW Pkwy, 02132",42.282206,-71.174549,0.3,42.293779999999998,-71.148049999999998
184,3,MYRTLE ST,2114,42.35944,-71.06461,Corner,4,25025020302,4,0.3,Babe Ruth School,7:30:00 AM,3:00:00 PM,"78 Louis Pasteur, 02115",42.337962,-71.101323,0.3,42.361727999999999,-71.063264000000004
185,3,STOCKWELL ST,2120,42.33222,-71.10708,Corner,4,25025081001,5,0.5,Dick Bresciani School,7:30:00 AM,3:00:00 PM,"20 Church St, 02116",42.348816,-71.068212,0.5,42.332140000000003,-71.112189999999998
186,3,NEW HAVEN ST,2132,42.26884,-71.16592,Corner,0,25025130402,2,0.3,John Taylor School,9:30:00 AM,5:00:00 PM,"450 Poplar St, 02131",42.274604,-71.127316,0.3,42.26925,-71.166560000000004
187,3,CELIA RD,2132,42.27852,-71.14966,Corner,1,25025130300,3,0.4,Larry Gardner School,8:30:00 AM,4:00:00 PM,"325 Mt Vernon St, 02125",42.317259,-71.042872,0.4,42.280990000000003,-71.145469999999989
188,3,THORNTON PL,2119,42.32178,-71.09282,Corner,0,25025081500,5,0.3,Everett Scott School,9:30:00 AM,5:00:00 PM,"25 Glen Rd, 02130",42.308935,-71.103466,0.3,42.325330000000001,-71.092919999999992
189,3,ROSLYN PL,2130,42.317893,-71.106822,D2D,6,25025120600,3,0.5,Jimmy Piersall School,8:30:00 AM,4:00:00 PM,"35 Baker St, 02132",42.271834,-71.162543,0.0,42.317892999999998,-71.106821999999994
190,3,MEEHAN PL,2130,42.30981,-71.10644,D2D,6,25025120201,3,0.5,Dutch Leonard School,8:30:00 AM,4:00:00 PM,"655 Metropolitan Av, 02136",42.262783,-71.117881,0.0,42.309809999999999,-71.106440000000006
191,3,CAZENOVE ST,2116,42.34689,-71.07274,D2D,1,25025070300,5,0.4,Jason Varitek School,9:30:00 AM,5:00:00 PM,"205 Roxbury St, 02119",42.330591,-71.091208,0.0,42.346890000000002,-71.072739999999996
192,3,PARLEY VALE  ,2130,42.31488,-71.11197,Corner,0,25025120400,3,0.3,Pedro Martinez School,8:30:00 AM,3:10:00 PM,"60 Glenmont Rd, 02135",42.345453,-71.160198,0.3,42.313659999999999,-71.107330000000005
193,3,PLOVER ST,2132,42.27394,-71.15229,Corner,2,25025130404,3,0.4,Lefty Grove School,7:30:00 AM,3:00:00 PM,"150 Norfolk Ave, 02119",42.326126,-71.071284,0.4,42.277159999999995,-71.150140000000007
194,3,VANDERBILT AV,2136,42.26689,-71.10717,D2D,1,25025140400,3,0.2,Sr. Kennedy School,8:30:00 AM,3:10:00 PM,"160 Harrishof St, 02119",42.317688,-71.091564,0.0,42.266890000000004,-71.107169999999996
195,3,DUXBURY RD,2126,42.27096,-71.08074,D2D,3,25025100900,5,0.5,Dick Radatz School,8:30:00 AM,4:00:00 PM,"1205 VFW Pkwy, 02132",42.282206,-71.174549,0.0,42.270959999999995,-71.080740000000006
196,3,LEXINGTON AV,2128,42.377258,-71.03812,D2D,5,25025050200,5,0.5,Jean Yawkey School,9:30:00 AM,5:00:00 PM,"105 Cummins Hgwy, 02131",42.283304,-71.125275,0.0,42.377258000000005,-71.038119999999992
197,3,LYNDEBORO ST,2129,42.37944,-71.0698,Corner,3,25025040401,4,0.5,Haywood Sullivan School,9:30:00 AM,4:10:00 PM,"20 Warren St, 02135",42.350354,-71.145582,0.5,42.380470000000003,-71.065349999999995
198,3,EVERTON ST,2121,42.30518,-71.07325,Corner,2,25025091800,6,0.4,Ben Mondor School,7:30:00 AM,3:00:00 PM,"205 Townsend St, 02121",42.316794,-71.084757,0.4,42.301505999999996,-71.067948000000001
199,3,CRYSTAL PL,2129,42.38008,-71.06868,Corner,1,25025040600,3,0.4,Tony Conigliaro School,8:30:00 AM,3:10:00 PM,"7 Bolster St, 02130",42.321804,-71.105636,0.4,42.380470000000003,-71.065349999999995
200,3,LINDEN ST,2127,42.33441,-71.04481,D2D,1,25025060400,2,0.4,Bobby Doerr School,7:30:00 AM,2:10:00 PM,"86 White St, 02128",42.381099,-71.035074,0.0,42.334409999999998,-71.044809999999998
201,3,APPLETON ST,2116,42.34672,-71.06967,D2D,5,25025070300,5,0.4,Pete Runnels School,8:30:00 AM,3:10:00 PM,"95 Needham Rd, 02136",42.243071,-71.124169,0.0,42.346719999999998,-71.069670000000002
202,3,DOUGLASS PK,2118,42.338252,-71.082924,D2D,3,25025080601,7,0.5,Dave Ferriss School,8:30:00 AM,4:00:00 PM,"150 Newbury St, 02116",42.350546,-71.07797,0.0,42.338252000000004,-71.082924000000006
203,3,RIDGEMONT ST,2134,42.35158,-71.14038,Corner,0,25025000602,6,0.3,Dutch Leonard School,8:30:00 AM,4:00:00 PM,"655 Metropolitan Av, 02136",42.262783,-71.117881,0.3,42.349159999999998,-71.139589999999998
204,3,RIDGEMONT ST,2134,42.35158,-71.14038,Corner,1,25025000602,6,0.4,Herb Pennock School,7:30:00 AM,2:10:00 PM,"100 Maxwell St, 02124",42.281211,-71.080863,0.4,42.347114000000005,-71.140311999999994
205,3,DOWNEY CT,2125,42.319826,-71.073544,D2D,2,25025090400,6,0.4,Ted Williams School,7:30:00 AM,2:10:00 PM,"131 Walnut Ave, 02119",42.320827,-71.086945,0.0,42.319825999999999,-71.073543999999998
206,3,MENDELSSOHN ST,2131,42.27795,-71.13778,Corner,4,25025110501,1,0.5,Ted Williams School,7:30:00 AM,2:10:00 PM,"131 Walnut Ave, 02119",42.320827,-71.086945,0.5,42.280990000000003,-71.145469999999989
207,3,HARBELL TE,2122,42.30148,-71.05805,D2D,4,25025092101,6,0.3,Dutch Leonard School,8:30:00 AM,4:00:00 PM,"655 Metropolitan Av, 02136",42.262783,-71.117881,0.0,42.301479999999998,-71.058049999999994
208,3,PLEASANT ST,2125,42.31848,-71.05915,D2D,3,25025091200,6,0.5,Eddie Collins School,7:30:00 AM,3:00:00 PM,"50 St Mary St, 02215",42.347944,-71.106757,0.0,42.318480000000001,-71.059150000000002
209,3,AVERY ST,2111,42.353458,-71.062933,Corner,0,25025070101,7,0.2,Jim Lonborg School,8:30:00 AM,4:00:00 PM,"270 Columbia Rd, 02121",42.309175,-71.0756,0.2,42.353650000000002,-71.063850000000002
210,3,AVERY ST,2111,42.353458,-71.062933,Corner,2,25025070101,7,0.4,Roger Clemens School,7:30:00 AM,3:00:00 PM,"200 Heath St, 02130",42.326009,-71.106552,0.4,42.350850000000001,-71.056820000000002
211,3,COMMONWEALTH TE,2135,42.34657,-71.13904,Corner,5,25025000701,3,0.5,Billy Goodman School,8:30:00 AM,4:00:00 PM,"20 Child Street, 02130",42.307318,-71.114485,0.5,42.342140000000001,-71.145799999999994
212,3,TENNIS RD,2126,42.275693,-71.094216,Corner,5,25025101102,6,0.5,Haywood Sullivan School,9:30:00 AM,4:10:00 PM,"20 Warren St, 02135",42.350354,-71.145582,0.5,42.281779999999998,-71.098200000000006
213,3,DOUGLASS PK,2118,42.338252,-71.082924,Corner,2,25025080601,7,0.4,Joe Morgan School,8:30:00 AM,3:10:00 PM,"195 Leyden St, 02128",42.388404,-71.004216,0.4,42.337429999999998,-71.075209999999998
214,3,HAGAR ST,2130,42.31096,-71.1161,Corner,5,25025120103,1,0.4,Frank Sullivan School,9:30:00 AM,4:10:00 PM,"174 Ipswich St, 02215",42.346182,-71.094974,0.4,42.308593000000002,-71.118949999999998
215,3,POND CI,2130,42.31266,-71.12351,D2D,1,25025120105,1,0.4,Lefty Grove School,7:30:00 AM,3:00:00 PM,"150 Norfolk Ave, 02119",42.326126,-71.071284,0.0,42.312660000000001,-71.123509999999996
216,3,SUDAN ST,2125,42.31672,-71.0564,D2D,1,25025091100,3,0.2,Pedro Martinez School,8:30:00 AM,3:10:00 PM,"60 Glenmont Rd, 02135",42.345453,-71.160198,0.0,42.316720000000004,-71.056399999999996
217,3,DAVIS CT,2128,42.37513,-71.03637,D2D,3,25025050700,3,0.3,Mike Greenwell School,8:30:00 AM,3:10:00 PM,"1060 Morton St, 02126",42.277863,-71.077536,0.0,42.375129999999999,-71.036369999999991
218,3,GREENWOOD SQ,2136,42.26454,-71.11823,D2D,0,25025140105,2,0.2,Pedro Martinez School,8:30:00 AM,3:10:00 PM,"60 Glenmont Rd, 02135",42.345453,-71.160198,0.0,42.264540000000004,-71.118230000000011
219,3,MENLO ST,2135,42.350697,-71.150705,Corner,6,25025000601,5,0.5,Dom DiMaggio School,8:30:00 AM,4:00:00 PM,"60 Washington St, 02121",42.307152,-71.081162,0.5,42.351537999999998,-71.142494999999997
220,3,BROWNSON TE,2130,42.30008,-71.12897,Corner,1,25025110601,1,0.4,Lefty Grove School,7:30:00 AM,3:00:00 PM,"150 Norfolk Ave, 02119",42.326126,-71.071284,0.4,42.303020000000004,-71.132660000000001
221,3,COMMONWEALTH AV,2116,42.353936,-71.072264,Corner,3,25025010702,7,0.5,Tim Wakefield School,9:30:00 AM,4:10:00 PM,"85 Olney St, 02121",42.306015,-71.073605,0.5,42.351948,-71.071586999999994
222,3,LAURIE AV,2132,42.26898,-71.1712,Corner,4,25025130402,2,0.5,Dick Bresciani School,7:30:00 AM,3:00:00 PM,"20 Church St, 02116",42.348816,-71.068212,0.5,42.270899999999997,-71.17183
223,3,ATLANTIC ST,2127,42.33448,-71.04643,Corner,6,25025060400,2,0.4,Haywood Sullivan School,9:30:00 AM,4:10:00 PM,"20 Warren St, 02135",42.350354,-71.145582,0.4,42.335709999999999,-71.041420000000002
224,4,DEXTER RO,2129,42.375553,-71.064035,Corner,5,25025040300,3,0.5,Fred Lynn School,8:30:00 AM,4:00:00 PM,"80 School St, 02119",42.314132,-71.099279,0.5,42.380470000000003,-71.065349999999995
225,4,BUTTONWOOD ST,2125,42.31918,-71.05615,D2D,3,25025090700,6,0.5,Jimmy Piersall School,8:30:00 AM,4:00:00 PM,"35 Baker St, 02132",42.271834,-71.162543,0.0,42.319179999999996,-71.056150000000002
226,4,KIRK ST,2132,42.28799,-71.15919,D2D,2,25025130200,2,0.3,Jerry Remy School,8:30:00 AM,4:00:00 PM,"315 Mt Vernon St, 02125",42.317753,-71.043822,0.0,42.287990000000001,-71.159189999999995
227,4,WELD AV,2119,42.314957,-71.097842,D2D,2,25025081300,6,0.3,Smoky Wood School,9:30:00 AM,5:00:00 PM,"302 Walnut Ave, 02119",42.316916,-71.092292,0.0,42.314957,-71.097842
